#EXPORTTYPE:                 ;DATA ALL                                  
#FILE:                       ;D10_enthalpy_2kmin_Tg.ngb-sdg             
#FORMAT:                     ;NETZSCH5                                  
#FTYPE:                      ;ASCII                                     
#IDENTITY:                   ;D10_enthalpy_2kmin_Tg                     
#DECIMAL:                    ;POINT                                     
#SEPARATOR:                  ;SEMICOLON                                 
#MTYPE:                      ;TMDSC                                     
#MSUBTYPE:                   ;DSC(raw)                                  
#INSTRUMENT:                 ;NETZSCH DSC 214                           
#PROJECT:                    ;PhD_jkjjo                                 
#DATE/TIME:                  ;16-05-2023 14:49:39 (UTC+2)               
#CORR. FILE:                 ;                                          
#TEMPCAL:                    ;applied                                   
#SENSITIVITY:                ;applied                                   
#LABORATORY:                 ;DTU Wind COM                              
#OPERATOR:                   ;Jesper                                    
#REMARK:                     ;SW2519-1BS1A - Enthalpy of fusion + Tg_inf
#SAMPLE:                     ;D10                                       
#SAMPLE MASS /mg:            ;19.2                                      
#MATERIAL:                   ;Epoxy                                     
#REFERENCE:                  ;Empty Pan                                 
#REFERENCE MASS /mg:         ;0                                         
#TYPE OF CRUCIBLE:           ;Concavus Pan Al, pierced lid              
#SAMPLE CRUCIBLE MASS /mg:   ;50.7                                      
#REFERENCE CRUCIBLE MASS /mg:;51.1                                      
#M.RANGE /‘V:                ;5000                                      
#TAU-R:                      ;---                                       
#CORR. CODE:                 ;000                                       
#EXO:                        ;-1                                        
#RANGE:                      ;-40›C..280›C/-50.0..2.0K/min-M/30/0.0..0.4
#SEGMENT:                    ;S1-6/6                                    
#SEG. 1:                     ;25›C/5.0(K/min)/-40›C                     
#SEG. 2:                     ;-40›C/00:05/-40›C                         
#SEG. 3:                     ;-40›C/2.0(K/min)/280›C                    
#SEG. 4:                     ;280›C/50.0(K/min)/20›C                    
#SEG. 5:                     ;20›C/00:01/20›C                           
#SEG. 6:                     ;20›C/2.0(K/min)/280›C-M/30/0.4            

##Temp./›C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 19.40500; 47.69667; 7.179966e-002;3.62958;3
 19.41700; 47.70333; 7.177920e-002;3.62958;3
 19.43200; 47.71000; 7.178100e-002;3.62959;3
 19.44500; 47.71667; 7.178256e-002;3.62959;3
 19.45700; 47.72333; 7.179495e-002;3.62959;3
 19.47000; 47.73000; 7.178556e-002;3.62960;3
 19.48300; 47.73667; 7.177618e-002;3.62960;3
 19.49600; 47.74333; 7.174489e-002;3.62960;3
 19.51200; 47.75000; 7.174681e-002;3.62961;3
 19.52500; 47.75667; 7.171553e-002;3.62961;3
 19.53600; 47.76333; 7.171685e-002;3.62961;3
 19.54900; 47.77000; 7.170746e-002;3.62962;3
 19.56300; 47.77667; 7.170914e-002;3.62962;3
 19.57600; 47.78333; 7.168881e-002;3.62962;3
 19.58800; 47.79000; 7.165741e-002;3.62963;3
 19.60300; 47.79667; 7.162636e-002;3.62963;3
 19.61600; 47.80333; 7.158413e-002;3.62963;3
 19.62900; 47.81000; 7.157475e-002;3.62964;3
 19.64200; 47.81667; 7.158726e-002;3.62964;3
 19.65500; 47.82333; 7.156692e-002;3.62964;3
 19.66900; 47.83000; 7.152481e-002;3.62965;3
 19.68200; 47.83667; 7.150448e-002;3.62965;3
 19.69500; 47.84333; 7.147320e-002;3.62965;3
 19.70800; 47.85000; 7.144192e-002;3.62965;3
 19.72100; 47.85667; 7.142159e-002;3.62966;3
 19.73400; 47.86333; 7.141220e-002;3.62966;3
 19.75000; 47.87000; 7.140317e-002;3.62966;3
 19.76200; 47.87667; 7.139367e-002;3.62967;3
 19.77500; 47.88333; 7.136239e-002;3.62967;3
 19.79000; 47.89000; 7.133135e-002;3.62967;3
 19.80100; 47.89667; 7.133267e-002;3.62968;3
 19.81600; 47.90333; 7.131258e-002;3.62968;3
 19.82800; 47.91000; 7.128118e-002;3.62968;3
 19.84300; 47.91667; 7.129393e-002;3.62969;3
 19.85500; 47.92333; 7.129538e-002;3.62969;3
 19.86900; 47.93000; 7.130800e-002;3.62969;3
 19.88000; 47.93667; 7.130933e-002;3.62970;3
 19.89600; 47.94333; 7.127841e-002;3.62970;3
 19.90900; 47.95000; 7.131282e-002;3.62970;3
 19.92400; 47.95667; 7.132557e-002;3.62971;3
 19.93600; 47.96333; 7.134891e-002;3.62971;3
 19.95000; 47.97000; 7.131775e-002;3.62971;3
 19.96100; 47.97667; 7.131907e-002;3.62971;3
 19.97600; 47.98333; 7.130993e-002;3.62972;3
 19.98900; 47.99000; 7.134434e-002;3.62972;3
 20.00200; 47.99667; 7.134590e-002;3.62972;3
 20.01500; 48.00333; 7.131462e-002;3.62973;3
 20.02800; 48.01000; 7.130523e-002;3.62973;3
 20.04400; 48.01667; 7.131811e-002;3.62973;3
 20.05500; 48.02333; 7.134133e-002;3.62974;3
 20.06900; 48.03000; 7.136491e-002;3.62974;3
 20.08100; 48.03667; 7.137730e-002;3.62974;3
 20.09600; 48.04333; 7.139005e-002;3.62974;3
 20.10800; 48.05000; 7.142434e-002;3.62975;3
 20.12200; 48.05667; 7.143697e-002;3.62975;3
 20.13700; 48.06333; 7.143878e-002;3.62975;3
 20.15000; 48.07000; 7.142939e-002;3.62976;3
 20.16300; 48.07667; 7.145285e-002;3.62976;3
 20.17600; 48.08333; 7.143253e-002;3.62976;3
 20.19100; 48.09000; 7.144528e-002;3.62977;3
 20.20300; 48.09667; 7.147956e-002;3.62977;3
 20.21600; 48.10333; 7.149208e-002;3.62977;3
 20.22900; 48.11000; 7.148270e-002;3.62978;3
 20.24400; 48.11667; 7.147355e-002;3.62978;3
 20.25700; 48.12333; 7.150797e-002;3.62978;3
 20.27100; 48.13000; 7.148776e-002;3.62978;3
 20.28400; 48.13667; 7.146743e-002;3.62979;3
 20.29600; 48.14333; 7.147982e-002;3.62979;3
 20.31000; 48.15000; 7.151435e-002;3.62979;3
 20.32300; 48.15667; 7.153781e-002;3.62980;3
 20.33800; 48.16333; 7.156151e-002;3.62980;3
 20.35000; 48.17000; 7.157390e-002;3.62980;3
 20.36500; 48.17667; 7.157571e-002;3.62981;3
 20.37800; 48.18333; 7.156633e-002;3.62981;3
 20.39100; 48.19000; 7.158979e-002;3.62981;3
 20.40400; 48.19667; 7.162420e-002;3.62981;3
 20.41700; 48.20333; 7.162577e-002;3.62982;3
 20.43100; 48.21000; 7.164934e-002;3.62982;3
 20.44400; 48.21667; 7.162902e-002;3.62982;3
 20.45800; 48.22333; 7.165260e-002;3.62983;3
 20.47200; 48.23000; 7.166523e-002;3.62983;3
 20.48500; 48.23667; 7.168869e-002;3.62983;3
 20.49900; 48.24333; 7.167944e-002;3.62983;3
 20.51100; 48.25000; 7.168088e-002;3.62984;3
 20.52500; 48.25667; 7.166067e-002;3.62984;3
 20.53800; 48.26333; 7.165129e-002;3.62984;3
 20.55100; 48.27000; 7.165287e-002;3.62985;3
 20.56500; 48.27667; 7.166550e-002;3.62985;3
 20.57800; 48.28333; 7.167801e-002;3.62985;3
 20.59200; 48.29000; 7.167970e-002;3.62985;3
 20.60500; 48.29667; 7.170316e-002;3.62986;3
 20.61900; 48.30333; 7.170485e-002;3.62986;3
 20.63200; 48.31000; 7.171737e-002;3.62986;3
 20.64600; 48.31667; 7.169716e-002;3.62987;3
 20.65800; 48.32333; 7.168766e-002;3.62987;3
 20.67300; 48.33000; 7.167853e-002;3.62987;3
 20.68300; 48.33667; 7.164689e-002;3.62987;3
 20.69700; 48.34333; 7.162668e-002;3.62988;3
 20.71100; 48.35000; 7.161743e-002;3.62988;3
 20.72400; 48.35667; 7.157521e-002;3.62988;3
 20.73800; 48.36333; 7.153310e-002;3.62989;3
 20.75000; 48.37000; 7.153455e-002;3.62989;3
 20.76400; 48.37667; 7.149246e-002;3.62989;3
 20.77700; 48.38333; 7.146118e-002;3.62989;3
 20.79000; 48.39000; 7.141896e-002;3.62990;3
 20.80300; 48.39667; 7.139864e-002;3.62990;3
 20.81700; 48.40333; 7.140033e-002;3.62990;3
 20.83000; 48.41000; 7.142379e-002;3.62991;3
 20.84300; 48.41667; 7.142536e-002;3.62991;3
 20.85700; 48.42333; 7.140516e-002;3.62991;3
 20.87100; 48.43000; 7.136306e-002;3.62991;3
 20.88200; 48.43667; 7.133155e-002;3.62992;3
 20.89800; 48.44333; 7.131159e-002;3.62992;3
 20.90900; 48.45000; 7.131291e-002;3.62992;3
 20.92200; 48.45667; 7.132544e-002;3.62992;3
 20.93600; 48.46333; 7.129428e-002;3.62993;3
 20.95000; 48.47000; 7.124124e-002;3.62993;3
 20.96300; 48.47667; 7.124281e-002;3.62993;3
 20.97600; 48.48333; 7.126627e-002;3.62994;3
 20.98900; 48.49000; 7.128974e-002;3.62994;3
 21.00200; 48.49667; 7.129131e-002;3.62994;3
 21.01600; 48.50333; 7.128206e-002;3.62994;3
 21.02900; 48.51000; 7.121794e-002;3.62995;3
 21.04000; 48.51667; 7.120833e-002;3.62995;3
 21.05600; 48.52333; 7.119931e-002;3.62995;3
 21.06800; 48.53000; 7.116792e-002;3.62995;3
 21.08200; 48.53667; 7.116961e-002;3.62996;3
 21.09300; 48.54333; 7.116000e-002;3.62996;3
 21.10800; 48.55000; 7.117275e-002;3.62996;3
 21.12200; 48.55667; 7.115256e-002;3.62997;3
 21.13500; 48.56333; 7.112129e-002;3.62997;3
 21.14800; 48.57000; 7.109002e-002;3.62997;3
 21.16200; 48.57667; 7.106981e-002;3.62997;3
 21.17500; 48.58333; 7.103855e-002;3.62998;3
 21.18900; 48.59000; 7.105119e-002;3.62998;3
 21.20400; 48.59667; 7.106395e-002;3.62998;3
 21.21500; 48.60333; 7.108717e-002;3.62998;3
 21.22900; 48.61000; 7.111076e-002;3.62999;3
 21.24300; 48.61667; 7.109055e-002;3.62999;3
 21.25800; 48.62333; 7.110332e-002;3.62999;3
 21.27000; 48.63000; 7.110477e-002;3.62999;3
 21.28200; 48.63667; 7.110622e-002;3.63000;3
 21.29500; 48.64333; 7.109685e-002;3.63000;3
 21.30900; 48.65000; 7.107664e-002;3.63000;3
 21.32200; 48.65667; 7.110011e-002;3.63001;3
 21.33600; 48.66333; 7.113465e-002;3.63001;3
 21.34700; 48.67000; 7.115787e-002;3.63001;3
 21.36200; 48.67667; 7.113779e-002;3.63001;3
 21.37600; 48.68333; 7.115043e-002;3.63002;3
 21.38900; 48.69000; 7.117390e-002;3.63002;3
 21.40100; 48.69667; 7.119724e-002;3.63002;3
 21.41600; 48.70333; 7.122095e-002;3.63002;3
 21.43000; 48.71000; 7.123359e-002;3.63003;3
 21.44300; 48.71667; 7.126800e-002;3.63003;3
 21.45700; 48.72333; 7.129160e-002;3.63003;3
 21.47000; 48.73000; 7.130411e-002;3.63003;3
 21.48200; 48.73667; 7.131651e-002;3.63004;3
 21.49600; 48.74333; 7.132915e-002;3.63004;3
 21.50900; 48.75000; 7.134168e-002;3.63004;3
 21.52300; 48.75667; 7.131053e-002;3.63004;3
 21.53400; 48.76333; 7.128997e-002;3.63005;3
 21.54900; 48.77000; 7.131368e-002;3.63005;3
 21.56400; 48.77667; 7.132644e-002;3.63005;3
 21.57800; 48.78333; 7.133908e-002;3.63005;3
 21.58800; 48.79000; 7.135124e-002;3.63006;3
 21.60100; 48.79667; 7.136376e-002;3.63006;3
 21.61600; 48.80333; 7.136558e-002;3.63006;3
 21.63000; 48.81000; 7.135632e-002;3.63006;3
 21.64400; 48.81667; 7.137992e-002;3.63007;3
 21.65500; 48.82333; 7.135935e-002;3.63007;3
 21.67100; 48.83000; 7.135034e-002;3.63007;3
 21.68400; 48.83667; 7.136286e-002;3.63007;3
 21.69700; 48.84333; 7.139728e-002;3.63008;3
 21.71100; 48.85000; 7.142087e-002;3.63008;3
 21.72600; 48.85667; 7.145553e-002;3.63008;3
 21.73900; 48.86333; 7.144616e-002;3.63008;3
 21.75000; 48.87000; 7.145844e-002;3.63009;3
 21.76400; 48.87667; 7.146013e-002;3.63009;3
 21.77800; 48.88333; 7.146183e-002;3.63009;3
 21.79100; 48.89000; 7.145246e-002;3.63009;3
 21.80800; 48.89667; 7.146546e-002;3.63010;3
 21.81900; 48.90333; 7.152153e-002;3.63010;3
 21.83300; 48.91000; 7.157796e-002;3.63010;3
 21.84700; 48.91667; 7.157965e-002;3.63010;3
 21.85900; 48.92333; 7.155921e-002;3.63011;3
 21.87200; 48.93000; 7.156079e-002;3.63011;3
 21.88400; 48.93667; 7.159509e-002;3.63011;3
 21.89700; 48.94333; 7.161856e-002;3.63011;3
 21.91000; 48.95000; 7.164202e-002;3.63012;3
 21.92600; 48.95667; 7.165491e-002;3.63012;3
 21.93800; 48.96333; 7.166731e-002;3.63012;3
 21.95200; 48.97000; 7.166901e-002;3.63012;3
 21.96600; 48.97667; 7.167071e-002;3.63013;3
 21.97800; 48.98333; 7.167216e-002;3.63013;3
 21.99200; 48.99000; 7.159723e-002;3.63013;3
 22.00400; 48.99667; 7.160964e-002;3.63013;3
 22.01900; 49.00333; 7.162240e-002;3.63014;3
 22.03200; 49.01000; 7.160209e-002;3.63014;3
 22.04300; 49.01667; 7.157059e-002;3.63014;3
 22.05800; 49.02333; 7.156145e-002;3.63014;3
 22.07300; 49.03000; 7.155233e-002;3.63015;3
 22.08500; 49.03667; 7.154284e-002;3.63015;3
 22.09900; 49.04333; 7.152264e-002;3.63015;3
 22.11100; 49.05000; 7.151315e-002;3.63015;3
 22.12300; 49.05667; 7.149272e-002;3.63015;3
 22.13600; 49.06333; 7.145051e-002;3.63016;3
 22.14900; 49.07000; 7.140830e-002;3.63016;3
 22.16300; 49.07667; 7.137717e-002;3.63016;3
 22.17800; 49.08333; 7.134615e-002;3.63016;3
 22.19100; 49.09000; 7.133678e-002;3.63017;3
 22.20300; 49.09667; 7.129445e-002;3.63017;3
 22.21600; 49.10333; 7.121941e-002;3.63017;3
 22.23000; 49.11000; 7.117732e-002;3.63017;3
 22.24200; 49.11667; 7.115688e-002;3.63018;3
 22.25600; 49.12333; 7.116953e-002;3.63018;3
 22.26900; 49.13000; 7.114922e-002;3.63018;3
 22.28200; 49.13667; 7.112890e-002;3.63018;3
 22.29500; 49.14333; 7.108670e-002;3.63018;3
 22.30800; 49.15000; 7.107733e-002;3.63019;3
 22.32100; 49.15667; 7.103513e-002;3.63019;3
 22.33400; 49.16333; 7.101481e-002;3.63019;3
 22.34900; 49.17000; 7.096191e-002;3.63019;3
 22.36200; 49.17667; 7.093065e-002;3.63020;3
 22.37400; 49.18333; 7.091021e-002;3.63020;3
 22.38600; 49.19000; 7.091167e-002;3.63020;3
 22.40100; 49.19667; 7.091349e-002;3.63020;3
 22.41300; 49.20333; 7.086022e-002;3.63020;3
 22.42800; 49.21000; 7.084015e-002;3.63021;3
 22.44200; 49.21667; 7.085280e-002;3.63021;3
 22.45300; 49.22333; 7.081035e-002;3.63021;3
 22.46800; 49.23000; 7.081218e-002;3.63021;3
 22.48100; 49.23667; 7.080281e-002;3.63022;3
 22.49400; 49.24333; 7.078250e-002;3.63022;3
 22.50500; 49.25000; 7.077289e-002;3.63022;3
 22.52100; 49.25667; 7.078578e-002;3.63022;3
 22.53400; 49.26333; 7.080925e-002;3.63022;3
 22.54800; 49.27000; 7.083284e-002;3.63023;3
 22.56000; 49.27667; 7.082336e-002;3.63023;3
 22.57300; 49.28333; 7.079210e-002;3.63023;3
 22.58700; 49.29000; 7.076097e-002;3.63023;3
 22.59800; 49.29667; 7.076231e-002;3.63024;3
 22.61500; 49.30333; 7.076437e-002;3.63024;3
 22.62900; 49.31000; 7.078797e-002;3.63024;3
 22.64100; 49.31667; 7.081132e-002;3.63024;3
 22.65500; 49.32333; 7.085681e-002;3.63024;3
 22.66800; 49.33000; 7.084744e-002;3.63025;3
 22.68100; 49.33667; 7.085997e-002;3.63025;3
 22.69400; 49.34333; 7.089439e-002;3.63025;3
 22.70900; 49.35000; 7.092905e-002;3.63025;3
 22.72000; 49.35667; 7.095228e-002;3.63026;3
 22.73600; 49.36333; 7.098706e-002;3.63026;3
 22.74900; 49.37000; 7.096676e-002;3.63026;3
 22.76200; 49.37667; 7.100118e-002;3.63026;3
 22.77600; 49.38333; 7.106855e-002;3.63026;3
 22.78900; 49.39000; 7.109202e-002;3.63027;3
 22.80200; 49.39667; 7.111550e-002;3.63027;3
 22.81500; 49.40333; 7.110614e-002;3.63027;3
 22.82700; 49.41000; 7.111854e-002;3.63027;3
 22.84400; 49.41667; 7.113156e-002;3.63027;3
 22.85600; 49.42333; 7.117680e-002;3.63028;3
 22.87000; 49.43000; 7.121134e-002;3.63028;3
 22.88300; 49.43667; 7.122387e-002;3.63028;3
 22.89800; 49.44333; 7.125853e-002;3.63028;3
 22.91200; 49.45000; 7.128213e-002;3.63029;3
 22.92500; 49.45667; 7.129466e-002;3.63029;3
 22.93700; 49.46333; 7.132896e-002;3.63029;3
 22.95000; 49.47000; 7.135243e-002;3.63029;3
 22.96500; 49.47667; 7.135426e-002;3.63029;3
 22.97800; 49.48333; 7.137774e-002;3.63030;3
 22.99000; 49.49000; 7.139014e-002;3.63030;3
 23.00500; 49.49667; 7.142480e-002;3.63030;3
 23.01900; 49.50333; 7.145935e-002;3.63030;3
 23.03300; 49.51000; 7.148294e-002;3.63030;3
 23.04500; 49.51667; 7.149535e-002;3.63031;3
 23.06000; 49.52333; 7.150813e-002;3.63031;3
 23.07300; 49.53000; 7.152065e-002;3.63031;3
 23.08500; 49.53667; 7.150022e-002;3.63031;3
 23.09800; 49.54333; 7.156748e-002;3.63031;3
 23.11100; 49.55000; 7.160190e-002;3.63032;3
 23.12600; 49.55667; 7.164751e-002;3.63032;3
 23.14000; 49.56333; 7.162733e-002;3.63032;3
 23.15300; 49.57000; 7.156324e-002;3.63032;3
 23.16600; 49.57667; 7.155388e-002;3.63032;3
 23.17900; 49.58333; 7.155546e-002;3.63033;3
 23.19200; 49.59000; 7.153515e-002;3.63033;3
 23.20600; 49.59667; 7.151497e-002;3.63033;3
 23.21900; 49.60333; 7.151655e-002;3.63033;3
 23.23200; 49.61000; 7.150719e-002;3.63033;3
 23.24600; 49.61667; 7.150889e-002;3.63034;3
 23.25900; 49.62333; 7.151048e-002;3.63034;3
 23.27300; 49.63000; 7.151219e-002;3.63034;3
 23.28700; 49.63667; 7.151390e-002;3.63034;3
 23.30000; 49.64333; 7.152643e-002;3.63034;3
 23.31200; 49.65000; 7.152789e-002;3.63035;3
 23.32800; 49.65667; 7.152984e-002;3.63035;3
 23.34000; 49.66333; 7.147658e-002;3.63035;3
 23.35300; 49.67000; 7.146722e-002;3.63035;3
 23.36700; 49.67667; 7.144703e-002;3.63035;3
 23.38200; 49.68333; 7.144886e-002;3.63036;3
 23.39400; 49.69000; 7.143938e-002;3.63036;3
 23.40600; 49.69667; 7.140801e-002;3.63036;3
 23.42000; 49.70333; 7.136593e-002;3.63036;3
 23.43400; 49.71000; 7.134575e-002;3.63036;3
 23.44600; 49.71667; 7.132532e-002;3.63037;3
 23.45800; 49.72333; 7.130489e-002;3.63037;3
 23.47100; 49.73000; 7.129554e-002;3.63037;3
 23.48500; 49.73667; 7.126441e-002;3.63037;3
 23.49700; 49.74333; 7.123303e-002;3.63037;3
 23.51000; 49.75000; 7.122367e-002;3.63037;3
 23.52400; 49.75667; 7.115971e-002;3.63038;3
 23.53700; 49.76333; 7.111752e-002;3.63038;3
 23.55200; 49.77000; 7.105368e-002;3.63038;3
 23.56500; 49.77667; 7.103337e-002;3.63038;3
 23.57800; 49.78333; 7.104590e-002;3.63038;3
 23.59100; 49.79000; 7.104749e-002;3.63039;3
 23.60500; 49.79667; 7.103826e-002;3.63039;3
 23.61800; 49.80333; 7.096322e-002;3.63039;3
 23.63100; 49.81000; 7.095386e-002;3.63039;3
 23.64400; 49.81667; 7.092261e-002;3.63039;3
 23.65700; 49.82333; 7.093515e-002;3.63040;3
 23.67100; 49.83000; 7.093686e-002;3.63040;3
 23.68500; 49.83667; 7.096046e-002;3.63040;3
 23.69800; 49.84333; 7.096204e-002;3.63040;3
 23.71200; 49.85000; 7.094187e-002;3.63040;3
 23.72500; 49.85667; 7.091062e-002;3.63040;3
 23.73800; 49.86333; 7.090126e-002;3.63041;3
 23.75000; 49.87000; 7.090272e-002;3.63041;3
 23.76400; 49.87667; 7.091538e-002;3.63041;3
 23.77800; 49.88333; 7.091709e-002;3.63041;3
 23.79000; 49.89000; 7.095139e-002;3.63041;3
 23.80200; 49.89667; 7.095286e-002;3.63041;3
 23.81700; 49.90333; 7.092185e-002;3.63042;3
 23.83000; 49.91000; 7.089061e-002;3.63042;3
 23.84300; 49.91667; 7.090314e-002;3.63042;3
 23.85600; 49.92333; 7.089379e-002;3.63042;3
 23.87100; 49.93000; 7.088468e-002;3.63042;3
 23.88400; 49.93667; 7.087532e-002;3.63043;3
 23.89800; 49.94333; 7.085514e-002;3.63043;3
 23.91200; 49.95000; 7.085685e-002;3.63043;3
 23.92400; 49.95667; 7.086926e-002;3.63043;3
 23.93700; 49.96333; 7.087085e-002;3.63043;3
 23.95000; 49.97000; 7.082866e-002;3.63043;3
 23.96300; 49.97667; 7.081930e-002;3.63044;3
 23.97600; 49.98333; 7.084278e-002;3.63044;3
 23.99000; 49.99000; 7.087733e-002;3.63044;3
 24.00300; 49.99667; 7.087892e-002;3.63044;3
 24.01700; 50.00333; 7.086969e-002;3.63044;3
 24.03000; 50.01000; 7.088223e-002;3.63044;3
 24.04300; 50.01667; 7.087287e-002;3.63045;3
 24.05800; 50.02333; 7.087471e-002;3.63045;3
 24.07200; 50.03000; 7.086547e-002;3.63045;3
 24.08500; 50.03667; 7.085611e-002;3.63045;3
 24.09800; 50.04333; 7.092338e-002;3.63045;3
 24.11100; 50.05000; 7.100159e-002;3.63046;3
 24.12500; 50.05667; 7.100330e-002;3.63046;3
 24.13700; 50.06333; 7.098288e-002;3.63046;3
 24.15000; 50.07000; 7.099541e-002;3.63046;3
 24.16400; 50.07667; 7.097524e-002;3.63046;3
 24.17800; 50.08333; 7.097695e-002;3.63046;3
 24.19200; 50.09000; 7.094582e-002;3.63047;3
 24.20600; 50.09667; 7.096943e-002;3.63047;3
 24.22000; 50.10333; 7.098209e-002;3.63047;3
 24.23300; 50.11000; 7.099463e-002;3.63047;3
 24.24600; 50.11667; 7.099622e-002;3.63047;3
 24.25900; 50.12333; 7.099781e-002;3.63047;3
 24.27200; 50.13000; 7.101034e-002;3.63048;3
 24.28500; 50.13667; 7.097910e-002;3.63048;3
 24.29900; 50.14333; 7.100271e-002;3.63048;3
 24.31300; 50.15000; 7.101536e-002;3.63048;3
 24.32600; 50.15667; 7.100601e-002;3.63048;3
 24.33900; 50.16333; 7.099665e-002;3.63048;3
 24.35300; 50.17000; 7.103121e-002;3.63049;3
 24.36600; 50.17667; 7.105469e-002;3.63049;3
 24.37800; 50.18333; 7.106710e-002;3.63049;3
 24.39200; 50.19000; 7.106882e-002;3.63049;3
 24.40500; 50.19667; 7.109230e-002;3.63049;3
 24.42000; 50.20333; 7.108319e-002;3.63049;3
 24.43100; 50.21000; 7.108454e-002;3.63049;3
 24.44500; 50.21667; 7.108625e-002;3.63050;3
 24.46000; 50.22333; 7.106620e-002;3.63050;3
 24.47100; 50.23000; 7.106755e-002;3.63050;3
 24.48500; 50.23667; 7.104737e-002;3.63050;3
 24.49800; 50.24333; 7.103802e-002;3.63050;3
 24.51100; 50.25000; 7.100678e-002;3.63050;3
 24.52400; 50.25667; 7.098648e-002;3.63051;3
 24.53900; 50.26333; 7.098832e-002;3.63051;3
 24.55200; 50.27000; 7.097897e-002;3.63051;3
 24.56400; 50.27667; 7.096950e-002;3.63051;3
 24.57900; 50.28333; 7.087282e-002;3.63051;3
 24.59300; 50.29000; 7.084171e-002;3.63051;3
 24.60600; 50.29667; 7.086519e-002;3.63051;3
 24.61900; 50.30333; 7.085584e-002;3.63052;3
 24.63200; 50.31000; 7.083554e-002;3.63052;3
 24.64400; 50.31667; 7.080418e-002;3.63052;3
 24.65800; 50.32333; 7.081684e-002;3.63052;3
 24.67100; 50.33000; 7.084033e-002;3.63052;3
 24.68500; 50.33667; 7.080920e-002;3.63052;3
 24.69700; 50.34333; 7.081068e-002;3.63052;3
 24.71000; 50.35000; 7.079038e-002;3.63053;3
 24.72300; 50.35667; 7.075914e-002;3.63053;3
 24.73600; 50.36333; 7.076074e-002;3.63053;3
 24.75000; 50.37000; 7.075151e-002;3.63053;3
 24.76400; 50.37667; 7.075323e-002;3.63053;3
 24.77500; 50.38333; 7.075457e-002;3.63053;3
 24.79100; 50.39000; 7.076748e-002;3.63054;3
 24.80600; 50.39667; 7.075838e-002;3.63054;3
 24.81700; 50.40333; 7.073784e-002;3.63054;3
 24.82900; 50.41000; 7.076120e-002;3.63054;3
 24.84400; 50.41667; 7.076304e-002;3.63054;3
 24.85600; 50.42333; 7.078640e-002;3.63054;3
 24.87100; 50.43000; 7.078824e-002;3.63054;3
 24.88400; 50.43667; 7.080078e-002;3.63055;3
 24.89700; 50.44333; 7.078049e-002;3.63055;3
 24.91100; 50.45000; 7.077126e-002;3.63055;3
 24.92300; 50.45667; 7.078368e-002;3.63055;3
 24.93800; 50.46333; 7.075268e-002;3.63055;3
 24.95100; 50.47000; 7.074334e-002;3.63055;3
 24.96300; 50.47667; 7.074481e-002;3.63055;3
 24.97700; 50.48333; 7.074653e-002;3.63056;3
 24.99000; 50.49000; 7.072623e-002;3.63056;3
 25.00200; 50.49667; 7.071676e-002;3.63056;3
 25.01700; 50.50333; 7.071861e-002;3.63056;3
 25.03100; 50.51000; 7.074221e-002;3.63056;3
 25.04400; 50.51667; 7.076570e-002;3.63056;3
 25.05600; 50.52333; 7.077812e-002;3.63056;3
 25.07200; 50.53000; 7.079103e-002;3.63056;3
 25.08300; 50.53667; 7.080333e-002;3.63057;3
 25.09900; 50.54333; 7.079435e-002;3.63057;3
 25.11100; 50.55000; 7.077393e-002;3.63057;3
 25.12600; 50.55667; 7.077577e-002;3.63057;3
 25.13800; 50.56333; 7.078819e-002;3.63057;3
 25.15200; 50.57000; 7.081180e-002;3.63057;3
 25.16600; 50.57667; 7.082446e-002;3.63057;3
 25.17800; 50.58333; 7.082594e-002;3.63058;3
 25.19100; 50.59000; 7.082753e-002;3.63058;3
 25.20500; 50.59667; 7.082926e-002;3.63058;3
 25.22000; 50.60333; 7.084205e-002;3.63058;3
 25.23200; 50.61000; 7.085446e-002;3.63058;3
 25.24500; 50.61667; 7.087796e-002;3.63058;3
 25.25700; 50.62333; 7.087943e-002;3.63058;3
 25.27300; 50.63000; 7.088140e-002;3.63058;3
 25.28400; 50.63667; 7.088275e-002;3.63059;3
 25.29800; 50.64333; 7.086258e-002;3.63059;3
 25.31000; 50.65000; 7.087500e-002;3.63059;3
 25.32500; 50.65667; 7.086589e-002;3.63059;3
 25.33800; 50.66333; 7.083466e-002;3.63059;3
 25.35100; 50.67000; 7.081437e-002;3.63059;3
 25.36400; 50.67667; 7.081597e-002;3.63059;3
 25.37700; 50.68333; 7.081757e-002;3.63060;3
 25.39100; 50.69000; 7.079739e-002;3.63060;3
 25.40600; 50.69667; 7.081019e-002;3.63060;3
 25.41800; 50.70333; 7.080072e-002;3.63060;3
 25.43100; 50.71000; 7.082420e-002;3.63060;3
 25.44200; 50.71667; 7.080367e-002;3.63060;3
 25.45900; 50.72333; 7.077292e-002;3.63060;3
 25.47100; 50.73000; 7.074157e-002;3.63060;3
 25.48200; 50.73667; 7.072103e-002;3.63060;3
 25.49700; 50.74333; 7.072287e-002;3.63061;3
 25.50900; 50.75000; 7.071340e-002;3.63061;3
 25.52300; 50.75667; 7.072608e-002;3.63061;3
 25.53600; 50.76333; 7.065106e-002;3.63061;3
 25.54900; 50.77000; 7.060888e-002;3.63061;3
 25.56200; 50.77667; 7.065426e-002;3.63061;3
